time_s,ref_speed_kmh,segment,expected_phase,segment_desc
196.4,69.94,10,BRAKE,高率ブレーキ減速(p90)→巡航60
196.5,69.39,10,BRAKE,高率ブレーキ減速(p90)→巡航60
196.6,68.83,10,BRAKE,高率ブレーキ減速(p90)→巡航60
196.7,68.28,10,BRAKE,高率ブレーキ減速(p90)→巡航60
196.8,67.73,10,BRAKE,高率ブレーキ減速(p90)→巡航60
196.9,67.18,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.0,66.62,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.1,66.07,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.2,65.52,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.3,64.97,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.4,64.42,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.5,63.86,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.6,63.31,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.7,62.76,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.8,62.21,10,BRAKE,高率ブレーキ減速(p90)→巡航60
197.9,61.66,10,BRAKE,高率ブレーキ減速(p90)→巡航60
198.0,61.10,10,BRAKE,高率ブレーキ減速(p90)→巡航60
198.1,60.55,10,BRAKE,高率ブレーキ減速(p90)→巡航60
198.2,60.00,10,BRAKE,高率ブレーキ減速(p90)→巡航60
198.3,60.00,10,BRAKE,高率ブレーキ減速(p90)→巡航60
198.4,60.00,10,BRAKE,高率ブレーキ減速(p90)→巡航60
198.5,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
198.6,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
198.7,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
198.8,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
198.9,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.0,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.1,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.2,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.3,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.4,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.5,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.6,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.7,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.8,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
199.9,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.0,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.1,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.2,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.3,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.4,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.5,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.6,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.7,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.8,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
200.9,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.0,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.1,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.2,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.3,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.4,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.5,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.6,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.7,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.8,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
201.9,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.0,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.1,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.2,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.3,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.4,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.5,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.6,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.7,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.8,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
202.9,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
203.0,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
203.1,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
203.2,60.00,10,DRIVE,高率ブレーキ減速(p90)→巡航60
203.3,59.81,11,DRIVE,中率減速(軽ブレーキ)→巡航30
203.4,59.62,11,DRIVE,中率減速(軽ブレーキ)→巡航30
203.5,59.43,11,DRIVE,中率減速(軽ブレーキ)→巡航30
203.6,59.24,11,COAST,中率減速(軽ブレーキ)→巡航30
203.7,59.05,11,BRAKE,中率減速(軽ブレーキ)→巡航30
203.8,58.86,11,BRAKE,中率減速(軽ブレーキ)→巡航30
203.9,58.67,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.0,58.48,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.1,58.29,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.2,58.10,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.3,57.91,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.4,57.72,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.5,57.53,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.6,57.34,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.7,57.15,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.8,56.96,11,BRAKE,中率減速(軽ブレーキ)→巡航30
204.9,56.77,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.0,56.58,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.1,56.39,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.2,56.20,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.3,56.01,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.4,55.82,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.5,55.63,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.6,55.44,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.7,55.25,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.8,55.06,11,BRAKE,中率減速(軽ブレーキ)→巡航30
205.9,54.87,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.0,54.68,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.1,54.49,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.2,54.30,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.3,54.11,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.4,53.92,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.5,53.73,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.6,53.54,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.7,53.35,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.8,53.16,11,BRAKE,中率減速(軽ブレーキ)→巡航30
206.9,52.97,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.0,52.78,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.1,52.59,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.2,52.41,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.3,52.22,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.4,52.03,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.5,51.84,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.6,51.65,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.7,51.46,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.8,51.27,11,BRAKE,中率減速(軽ブレーキ)→巡航30
207.9,51.08,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.0,50.89,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.1,50.70,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.2,50.51,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.3,50.32,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.4,50.13,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.5,49.94,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.6,49.75,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.7,49.56,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.8,49.37,11,BRAKE,中率減速(軽ブレーキ)→巡航30
208.9,49.18,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.0,48.99,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.1,48.80,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.2,48.61,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.3,48.42,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.4,48.23,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.5,48.04,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.6,47.85,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.7,47.66,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.8,47.47,11,BRAKE,中率減速(軽ブレーキ)→巡航30
209.9,47.28,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.0,47.09,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.1,46.90,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.2,46.71,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.3,46.52,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.4,46.33,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.5,46.14,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.6,45.95,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.7,45.76,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.8,45.57,11,BRAKE,中率減速(軽ブレーキ)→巡航30
210.9,45.38,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.0,45.19,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.1,45.00,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.2,44.81,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.3,44.62,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.4,44.43,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.5,44.24,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.6,44.05,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.7,43.86,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.8,43.67,11,BRAKE,中率減速(軽ブレーキ)→巡航30
211.9,43.48,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.0,43.29,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.1,43.10,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.2,42.91,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.3,42.72,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.4,42.53,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.5,42.34,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.6,42.15,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.7,41.96,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.8,41.77,11,BRAKE,中率減速(軽ブレーキ)→巡航30
212.9,41.58,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.0,41.39,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.1,41.20,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.2,41.01,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.3,40.82,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.4,40.63,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.5,40.44,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.6,40.25,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.7,40.06,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.8,39.87,11,BRAKE,中率減速(軽ブレーキ)→巡航30
213.9,39.68,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.0,39.49,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.1,39.30,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.2,39.11,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.3,38.92,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.4,38.73,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.5,38.54,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.6,38.35,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.7,38.16,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.8,37.97,11,BRAKE,中率減速(軽ブレーキ)→巡航30
214.9,37.78,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.0,37.59,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.1,37.41,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.2,37.22,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.3,37.03,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.4,36.84,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.5,36.65,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.6,36.46,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.7,36.27,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.8,36.08,11,BRAKE,中率減速(軽ブレーキ)→巡航30
215.9,35.89,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.0,35.70,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.1,35.51,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.2,35.32,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.3,35.13,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.4,34.94,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.5,34.75,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.6,34.56,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.7,34.37,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.8,34.18,11,BRAKE,中率減速(軽ブレーキ)→巡航30
216.9,33.99,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.0,33.80,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.1,33.61,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.2,33.42,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.3,33.23,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.4,33.04,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.5,32.85,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.6,32.66,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.7,32.47,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.8,32.28,11,BRAKE,中率減速(軽ブレーキ)→巡航30
217.9,32.09,11,BRAKE,中率減速(軽ブレーキ)→巡航30
218.0,31.90,11,BRAKE,中率減速(軽ブレーキ)→巡航30
218.1,31.71,11,BRAKE,中率減速(軽ブレーキ)→巡航30
218.2,31.52,11,BRAKE,中率減速(軽ブレーキ)→巡航30
218.3,31.33,11,BRAKE,中率減速(軽ブレーキ)→巡航30
218.4,31.14,11,BRAKE,中率減速(軽ブレーキ)→巡航30
218.5,30.95,11,BRAKE,中率減速(軽ブレーキ)→巡航30
218.6,30.76,11,BRAKE,中率減速(軽ブレーキ)→巡航30
218.7,30.57,11,COAST,中率減速(軽ブレーキ)→巡航30
218.8,30.38,11,DRIVE,中率減速(軽ブレーキ)→巡航30
218.9,30.19,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.0,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.1,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.2,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.3,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.4,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.5,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.6,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.7,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.8,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
219.9,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.0,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.1,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.2,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.3,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.4,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.5,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.6,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.7,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.8,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
220.9,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.0,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.1,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.2,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.3,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.4,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.5,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.6,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.7,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.8,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
221.9,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.0,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.1,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.2,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.3,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.4,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.5,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.6,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.7,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.8,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
222.9,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
223.0,30.00,11,DRIVE,中率減速(軽ブレーキ)→巡航30
223.1,29.70,12,COAST,停止進入3.0→完全停止・停止保持6s
223.2,29.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
223.3,29.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
223.4,28.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
223.5,28.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
223.6,28.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
223.7,27.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
223.8,27.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
223.9,27.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.0,27.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.1,26.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.2,26.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.3,26.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.4,25.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.5,25.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.6,25.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.7,24.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.8,24.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
224.9,24.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.0,24.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.1,23.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.2,23.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.3,23.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.4,22.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.5,22.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.6,22.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.7,21.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.8,21.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
225.9,21.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.0,21.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.1,20.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.2,20.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.3,20.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.4,19.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.5,19.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.6,19.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.7,18.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.8,18.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
226.9,18.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.0,18.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.1,17.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.2,17.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.3,17.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.4,16.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.5,16.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.6,16.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.7,15.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.8,15.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
227.9,15.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.0,15.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.1,14.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.2,14.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.3,14.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.4,13.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.5,13.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.6,13.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.7,12.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.8,12.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
228.9,12.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.0,12.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.1,11.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.2,11.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.3,11.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.4,10.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.5,10.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.6,10.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.7,9.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.8,9.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
229.9,9.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.0,9.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.1,8.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.2,8.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.3,8.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.4,7.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.5,7.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.6,7.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.7,6.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.8,6.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
230.9,6.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.0,6.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.1,5.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.2,5.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.3,5.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.4,4.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.5,4.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.6,4.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.7,3.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.8,3.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
231.9,3.30,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.0,3.00,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.1,2.70,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.2,2.40,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.3,2.10,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.4,1.80,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.5,1.50,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.6,1.20,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.7,0.90,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.8,0.60,12,BRAKE,停止進入3.0→完全停止・停止保持6s
232.9,0.30,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.0,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.1,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.2,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.3,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.4,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.5,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.6,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.7,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.8,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
233.9,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.0,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.1,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.2,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.3,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.4,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.5,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.6,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.7,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.8,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
234.9,0.00,12,STOP_HOLD,停止進入3.0→完全停止・停止保持6s
